,P_MPa,H2O,CO2,H2Om,OHm
980,319.5625,4.092499691971188,723.600000000049,2.2304056182289154,1.8625930843987515
981,319.5,4.092491164864275,723.4200000000491,2.2303981098352033,1.8625919404989368
982,319.5,4.092491022745826,723.2400000000491,2.230397941895696,1.8625918421558048
983,319.4375,4.092491020377186,723.0600000000492,2.2303978962970596,1.8625917612386544
984,319.3125,4.091467897582623,722.8800000000492,2.2295022210417104,1.8624640649243327
985,319.3125,4.091979458960165,722.7000000000493,2.2299499838790755,1.8625278016473115
986,319.3125,4.0919709329372065,722.5200000000493,2.2299424767935423,1.8625266575405182
987,319.25,4.0919707908368235,722.3400000000494,2.229942308909132,1.862526559176198
988,319.1875,4.090947795771368,722.1600000000494,2.229046784480911,1.8623988399193572
989,319.1875,4.091459292119926,721.9800000000495,2.2294944709362747,1.8624625879411747
990,319.125,4.091450767180783,721.8000000000495,2.229486965158175,1.8624614436277394
991,319.0,4.090427762442189,721.6200000000496,2.2285914712098744,1.86233368432556
992,319.0,4.0909391937703266,721.4400000000496,2.2290390813267638,1.8623974436267758
993,319.0,4.090930669914858,721.2600000000497,2.2290315768553475,1.86239629910704
994,318.9375,4.0909305278506,721.0800000000497,2.229031409081023,1.8623962007004022
995,318.875,4.08990779285149,720.9000000000498,2.228136190257892,1.8622684361852484
996,318.875,4.090419159167176,720.7200000000498,2.2285837240127995,1.8623322067818466
997,318.8125,4.090410636395248,720.5400000000499,2.2285762208484705,1.862331062055533
998,318.8125,4.090410494349049,720.3600000000499,2.228576053129191,1.8623309636277339
999,318.6875,4.089387889358616,720.18000000005,2.227680987112109,1.8622031764708922
1000,318.6875,4.089899190670114,720.00000000005,2.22812844451504,1.8622669583611424
1001,318.625,4.08989066898159,719.8200000000501,2.2281209426576325,1.862265813428282
1002,318.625,4.089890526953448,719.6400000000501,2.2281207749933905,1.862265714979325
1003,318.5625,4.089890524586312,719.4600000000502,2.228120729565668,1.8622656339718038
1004,318.4375,4.088868051915723,719.2800000000502,2.2272258184382543,1.8621378244320899
1005,318.4375,4.089379288231291,719.1000000000503,2.227673199466061,1.8622016176319152
1006,318.4375,4.089370767626032,718.9200000000503,2.2276656989159727,1.862200472492233
1007,318.375,4.0893706256159446,718.7400000000504,2.2276655313067906,1.8622003740221031
1008,318.3125,4.088348280593299,718.5600000000504,2.22677077090808,1.8620725415569541
1009,318.3125,4.088859451921205,718.3800000000505,2.2272180756039326,1.8621363460469682
1010,318.25,4.088850932399073,718.2000000000505,2.2272105763604184,1.862135200700802
1011,318.1875,4.088850790407037,718.0200000000506,2.227210408806258,1.8621351022095216
1012,318.125,4.087828577709435,717.8400000000506,2.2263158032239043,1.862007247408919
1013,318.0625,4.087862651466022,717.6600000000507,2.226345577516092,1.862011426988728
1014,318.0625,4.087896725222609,717.4800000000507,2.226375351888494,1.8620156064862605
1015,318.0,4.087879688344316,717.3000000000508,2.2263603998544563,1.8620133955754887
1016,318.0,4.087879404396344,717.1200000000508,2.2263601081493443,1.8620132792915938
1017,317.9375,4.087879399663878,716.9400000000509,2.226360060782869,1.8620131979183243
1018,317.875,4.0878793995850025,716.7600000000509,2.2263600174887217,1.8620131171268857
1019,317.8125,4.086857429735106,716.580000000051,2.2254656973014515,1.8618852200548115
1020,317.75,4.086891495396769,716.400000000051,2.225495462145759,1.8618894010088753
1021,317.75,4.0869255610584325,716.2200000000511,2.2255252270702828,1.8618935818806635
1022,317.6875,4.0869085282276005,716.0400000000511,2.2255102798549125,1.8618913702323046
1023,317.6875,4.086908244347087,715.8600000000512,2.225509988292212,1.8618912539030368
1024,317.625,4.086908239615745,715.6800000000512,2.225509940990211,1.8618911724959317
1025,317.625,4.086908239536889,715.5000000000513,2.225509897759238,1.8618910916708518
1026,317.5,4.085886512475692,715.3200000000513,2.2246158628959822,1.8617631523392504
1027,317.5,4.086397376005634,715.1400000000514,2.225062806100101,1.8618270102816392
1028,317.4375,4.086388861613468,714.9600000000514,2.2250553130442365,1.8618258639578829
1029,317.4375,4.086388719706932,714.7800000000515,2.225055145750646,1.8618257653664432
1030,317.375,4.086388717341823,714.6000000000515,2.22505510055306,1.8618256842372467
1031,317.25,4.085367120123079,714.4200000000516,2.2241612183735313,1.8616977222507742
1032,317.25,4.085877918712742,714.2400000000516,2.2246080852699617,1.861761591491063
1033,317.25,4.0858694054029145,714.0600000000517,2.2246005935202624,1.8617604449606968
1034,317.1875,4.085869263514417,713.8800000000517,2.2246004262816794,1.861760346348107
1035,317.125,4.084847793834323,713.7000000000518,2.2237066946982953,1.8616323614592263
1036,317.125,4.085358527491966,713.5200000000518,2.2241534853301754,1.8616962419780423
1037,317.0625,4.085350015264338,713.3400000000519,2.224145994885895,1.8616950952414055
1038,317.0,4.085349873393878,713.1600000000519,2.224145827702286,1.8616949966076868
1039,316.9375,4.08432853592553,712.980000000052,2.2232522507979895,1.8615669894070805
1040,316.875,4.0843625805078085,712.800000000052,2.223281991036248,1.8615711739414744
1041,316.875,4.084396625090087,712.6200000000521,2.223311731354722,1.861575358393595
1042,316.8125,4.084379602798948,712.4400000000521,2.2232967966890973,1.861573144823648
1043,316.8125,4.084379319094095,712.2600000000522,2.2232965054972955,1.8615730283762018
1044,316.75,4.084379314365681,712.0800000000522,2.2232964583632127,1.8615729468809739
1045,316.6875,4.084379314286874,711.9000000000523,2.223296415296777,1.8615728659682718
1046,316.625,4.083358219458303,711.7200000000523,2.222403123535525,1.8614448165398694
1047,316.5625,4.083392255952589,711.5400000000524,2.222432854334247,1.8614490024470958
1048,316.5625,4.083426292446875,711.3600000000524,2.2224625852131816,1.8614531882720522
1049,316.5,4.083409274199732,711.1800000000525,2.2224476553619663,1.8614509739652796
1050,316.5,4.08340899056228,711.0000000000525,2.2224473643124463,1.861450857472506
1051,316.4375,4.083408985834989,710.8200000000526,2.222447317242778,1.8614507759434775
1052,316.3125,4.082388133509762,710.6400000000526,2.2215543104195237,1.8613226843247912
1053,316.3125,4.082898559632982,710.4600000000527,2.222000739912004,1.8613866182231245
1054,316.3125,4.082890052530928,710.2800000000527,2.2219932556493283,1.8613854705102106
1055,316.25,4.082889910745894,710.1000000000528,2.2219930887260193,1.8613853717764506
1056,316.1875,4.081869185905713,709.9200000000528,2.2211002324205773,1.8612572572798987
1057,316.1875,4.082379547144261,709.7400000000529,2.2215465857058607,1.8613212024468324
1058,316.125,4.0823710411236185,709.5600000000529,2.221539102747623,1.8613200545278297
1059,316.0625,4.082370899356608,709.380000000053,2.2215389358792446,1.8613199557729572
1060,316.0625,4.082370896993824,709.200000000053,2.2215388909456597,1.8613198745041912
1061,315.9375,4.081350304230205,709.0200000000531,2.2206461892349942,1.8611917376758045
1062,315.9375,4.081860600592324,708.8400000000531,2.221092466289983,1.861255694127224
1063,315.9375,4.081852095652955,708.6600000000532,2.2210849846365797,1.8612545460018588
1064,315.875,4.081851953903966,708.4800000000532,2.2210848178231535,1.8612544472258596
1065,315.8125,4.081851951541482,708.3000000000533,2.221084772923688,1.8612543659390552
1066,315.75,4.0808314885535975,708.1200000000533,2.220192223789615,1.8611262064958736
1067,315.6875,4.080865503986527,707.9400000000534,2.2202219300039907,1.8611303959797274
1068,315.6875,4.080848496270063,707.7600000000534,2.220207012734823,1.8611281797104744
1069,315.625,4.080848212808122,707.5800000000535,2.2202067220587405,1.8611280630977847
1070,315.625,4.080848208083756,707.4000000000535,2.2202066751590297,1.861127981479549
1071,315.5625,4.080848208005016,707.2200000000536,2.22020663232228,1.8611279004445416
1072,315.5,4.080848208003704,707.0400000000536,2.2202065895532628,1.8611278194192429
1073,315.4375,4.079827995951702,706.8600000000537,2.2193143352872773,1.860999616320939
1074,315.375,4.079862003020103,706.6800000000537,2.2193440317401674,1.8610038072240234
1075,315.375,4.079896010088503,706.5000000000538,2.2193737282732613,1.8610079980448457
1076,315.3125,4.079879006554303,706.3200000000538,2.2193588159393154,1.8610057810567324
1077,315.3125,4.079878723162066,706.1400000000539,2.2193585254074875,1.8610056643990385
1078,315.25,4.079878718438862,705.9600000000539,2.2193584785721847,1.8610055827470287
1079,315.1875,4.079878718360141,705.780000000054,2.2193584357985072,1.8610055016784364
1080,315.125,4.078858748680551,705.600000000054,2.2184664663514253,1.8608772564085567
1081,315.0625,4.078892747669871,705.4200000000541,2.2184961533755034,1.8608814486826457
1082,315.0625,4.0789267466591905,705.2400000000541,2.218525840479787,1.8608856408744736
1083,315.0,4.078909747164531,705.0600000000542,2.2185109329547688,1.8608834231505154
1084,315.0,4.0789094638396195,704.8800000000542,2.218510642565058,1.860883306447555
1085,314.9375,4.078909459117537,704.7000000000543,2.2185105957940894,1.860883224761788
1086,314.875,4.078909459038837,704.5200000000543,2.218510553083453,1.8608831436596298
1087,314.8125,4.077889731674077,704.3400000000544,2.217618868385463,1.8607548562302914
1088,314.75,4.0779237225862355,704.1600000000544,2.2176485459830393,1.8607590498749895
1089,314.75,4.077957713498394,703.9800000000545,2.2176782236608203,1.8607632434374297
1090,314.6875,4.077940718042315,703.8000000000545,2.217663320943553,1.8607610249778372
1091,314.6875,4.077940434784714,703.6200000000546,2.2176630306959204,1.8607609082296244
1092,314.625,4.077940430063754,703.4400000000546,2.217662983989274,1.8607608265101099
1093,314.5625,4.0779404299850714,703.2600000000547,2.2176629413416586,1.8607607453743957
1094,314.5,4.076920944876265,703.0800000000547,2.2167715413218128,1.8606324157975491
1095,314.5,4.077430687430013,702.9000000000548,2.217217167981329,1.860696468394251
1096,314.4375,4.077422191720784,702.7200000000548,2.217209697460705,1.8606953185104833
1097,314.3125,4.076402694613098,702.5400000000549,2.216318325880812,1.8605669486019054
1098,314.3125,4.076912372369363,702.3600000000549,2.216763876471826,1.8606310124313135
1099,314.3125,4.076903877740092,702.180000000055,2.2167564072532544,1.8606298623420974
1100,314.25,4.076903736162937,702.000000000055,2.216756240963427,1.8606297633648827
1101,314.1875,4.075884507869867,701.8200000000551,2.2158651434053134,1.8605013884203974
1102,314.1875,4.076394120836593,701.6400000000551,2.2163106179044103,1.8605654634984252
1103,314.125,4.076385627287148,701.4600000000552,2.2163031499882986,1.8605643132034855
1104,314.125,4.07638548572799,701.2800000000552,2.216302983753316,1.8605642142051935
1105,314.0,4.07536638699783,701.1000000000553,2.215412038460787,1.860435816712763
1106,314.0,4.075875935183251,700.9200000000553,2.215857436877952,1.860499903037679
1107,313.9375,4.075867442713494,700.7400000000554,2.2158499702641294,1.8604987525370447
1108,313.9375,4.075867301172331,700.5600000000554,2.2158498040839807,1.860498653517683
1109,313.875,4.075867298813312,700.3800000000555,2.2158497595776914,1.860498572023047
1110,313.75,4.0748483319493,700.2000000000555,2.2149589686247975,1.860370152243018
1111,313.75,4.075357815361647,700.0200000000556,2.2154042909369758,1.8604342498306718
1112,313.75,4.075349323971441,699.8400000000556,2.21539682562584,1.8604330991240738
1113,313.6875,4.075349182448271,699.6600000000557,2.215396659500548,1.8604330000836247
1114,313.625,4.074330342794529,699.4800000000557,2.214506018745381,1.8603045574705215
1115,313.625,4.074839761442041,699.3000000000558,2.214951264995595,1.8603686663015957
1116,313.5625,4.074831271131249,699.1200000000558,2.2149438009864046,1.8603675153893668
1117,313.4375,4.073812421843663,698.9400000000559,2.2140531907378405,1.860239032743136
1118,313.4375,4.074321775734867,698.7600000000559,2.214498360969434,1.8603031527982716
1119,313.4375,4.0743132865033465,698.580000000056,2.214490898261443,1.860302001680751
1120,313.375,4.074313145016155,698.400000000056,2.2144907322457565,1.8603019025981904
1121,313.3125,4.07329456437237,698.2200000000561,2.213600395815135,1.860173414948799
1122,313.3125,4.073803853515202,698.0400000000561,2.214045490004718,1.860237546243892
1123,313.25,4.073795365362821,697.8600000000562,2.2140380285983317,1.8602363949208056
1124,313.1875,4.073795223893615,697.6800000000562,2.2140378626374497,1.8602362958171859
1125,313.125,4.072776772730412,697.5000000000563,2.213147678372548,1.86010778563721
1126,313.125,4.073285997133104,697.3200000000563,2.2135926965300983,1.8601719281705293
1127,313.0625,4.073277510059726,697.1400000000564,2.213585236425144,1.860170776641908
1128,312.9375,4.072259049266351,696.9600000000564,2.212695082669303,1.8600422264299814
1129,312.9375,4.072768208937427,696.7800000000565,2.213140024838149,1.8601063801821736
1130,312.9375,4.0727597229429096,696.6000000000565,2.2131325660338796,1.8601052284483552
1131,312.875,4.0727595815096675,696.4200000000566,2.2131324001825576,1.8601051293026445
1132,312.8125,4.071741389257658,696.2400000000566,2.212242520122438,1.859976574107189
1133,312.8125,4.072250484205052,696.0600000000567,2.2126873862791983,1.8600407390941454
1134,312.75,4.072241999289263,695.8800000000567,2.212679928776021,1.860039587154856
1135,312.625,4.07122379740953,695.7000000000568,2.2117900792265983,1.8599109919282348
1136,312.625,4.071732827641765,695.5200000000568,2.212234869414588,1.8599751681306103
1137,312.625,4.0717243438045605,695.3400000000569,2.2122274132117554,1.859974015986186
1138,312.5625,4.071724202407274,695.1600000000569,2.2122272474699614,1.8599739167983946
1139,312.5,4.07070626900064,694.980000000057,2.211337671534809,1.859845316601331
1140,312.5,4.0712152345256465,694.800000000057,2.2117823857306598,1.8599095040350047
1141,312.4375,4.071206751766896,694.6200000000571,2.211774930828572,1.8599083516851749
1142,312.375,4.071206610387583,694.4400000000571,2.2117747651415494,1.8599082524763397
1143,312.3125,4.070188806379254,694.2600000000572,2.2108853412723155,1.8597796297660438
1144,312.3125,4.070697707205258,694.0800000000572,2.211329979485998,1.8598438284292866
1145,312.25,4.070689225524824,693.9000000000573,2.21132252588449,1.859842675874081
1146,312.25,4.070689084163484,693.7200000000573,2.2113223602522276,1.8598425766442053
1147,312.125,4.06967140953701,693.5400000000574,2.2104330884289567,1.8597139314241518
1148,312.125,4.070180245672236,693.3600000000574,2.2108776506704393,1.859778141315233
1149,312.0625,4.070171765069983,693.1800000000575,2.2108701983693395,1.8597769885546798
1150,312.0625,4.070171623726612,693.0000000000575,2.2108700327918274,1.8597768893037696
1151,311.9375,4.069154078465545,692.8200000000576,2.2099809129945647,1.8596482215774306
1152,311.9375,4.069662849918217,692.6400000000576,2.2104253992738205,1.859712442694616
1153,311.9375,4.069654370394006,692.4600000000577,2.2104179482729562,1.8597112897287496
1154,311.875,4.069654229068602,692.2800000000577,2.2104177827501905,1.859711190456804
1155,311.8125,4.069654226713179,692.1000000000578,2.2104177386520254,1.8597111087464622
1156,311.75,4.068636813117253,691.9200000000578,2.2095287729505797,1.8595824187748682
1157,311.625,4.067958537412808,691.7400000000579,2.208936157554245,1.8594965559825292
1158,311.625,4.068026364983253,691.5600000000579,2.208995371439341,1.8595050541707026
1159,311.5625,4.068094192553698,691.380000000058,2.209054585654052,1.8595135520251531
1160,311.5625,4.068162020124142,691.200000000058,2.209113800198366,1.8595220495458917
1161,311.5,4.0681281063389205,691.0200000000581,2.2090841299734674,1.8595176786290695
1162,311.5,4.068127541109167,690.8400000000581,2.2090835942285225,1.8595175256719998
1163,311.4375,4.068127531688671,690.6600000000582,2.2090835440575094,1.8595174430149835
1164,311.4375,4.068127531531663,690.4800000000582,2.2090835019794124,1.859517361529624
1165,311.375,4.068127531529046,690.3000000000583,2.2090834600362173,1.8595172800637794
1166,311.25,4.0671104996461205,690.1200000000583,2.2081949427749086,1.8593885237644567
1167,311.25,4.067619015587562,689.9400000000584,2.2086391290152254,1.8594527892102455
1168,311.25,4.067610540321871,689.7600000000584,2.20863168315008,1.859451635433645
1169,311.1875,4.067610399067442,689.5800000000585,2.2086315178435445,1.8594515360786295
1170,311.125,4.0665934941140245,689.4000000000585,2.207743150452503,1.8593227569924167
1171,311.125,4.067101945413613,689.2200000000586,2.208187260779945,1.85938703365573
1172,311.0625,4.067093471225287,689.0400000000586,2.2081798162141877,1.8593858796739746
1173,311.0,4.067093329988815,688.8600000000587,2.208179650962363,1.8593857802979394
1174,310.9375,4.066076554302965,688.6800000000587,2.2072914354786097,1.8592569787261133
1175,310.9375,4.066584940968919,688.5000000000588,2.2077354699031426,1.859321266605219
1176,310.875,4.0665764678578205,688.3200000000588,2.2077280266366057,1.8593201124183374
1177,310.75,4.065559682557642,688.1400000000589,2.2068398416724553,1.859191270819698
1178,310.75,4.066068004598471,687.9600000000589,2.207283800237333,1.859255569895278
1179,310.75,4.0660595325644575,687.780000000059,2.2072763582692696,1.8592544155036075
1180,310.6875,4.066059391363891,687.600000000059,2.2072761931268103,1.8592543160855632
1181,310.625,4.065042874163296,687.4200000000591,2.2063882813311784,1.859125469588134
1182,310.625,4.065551131586922,687.2400000000591,2.2068321640130715,1.8591897798760413
1183,310.5625,4.065542660629862,687.0600000000592,2.2068247233438845,1.8591886252793113
1184,310.4375,4.064526133817382,686.8800000000592,2.205936842069474,1.8590597387558696
1185,310.4375,4.065034326632313,686.7000000000593,2.2063806489116238,1.8591240602367929
1186,310.4375,4.065025856752064,686.5200000000593,2.2063732095405677,1.8591229054353364
1187,310.375,4.065025715587393,686.3400000000594,2.2063730445074445,1.8591228059752953
1188,310.3125,4.06400945680634,686.1600000000594,2.2054854363202203,1.858993914566141
1189,310.3125,4.064517585020494,685.9800000000595,2.205929167299302,1.8590582472559267
1190,310.25,4.064509116216924,685.8000000000595,2.2059217292267816,1.8590570922494718
1191,310.1875,4.064508975070198,685.6200000000596,2.205921564248327,1.8590569927684293
1192,310.125,4.063492845474573,685.4400000000596,2.2050341078687237,1.8589280788910236
1193,310.125,4.064000909096163,685.2600000000597,2.2054777629946978,1.8589924227879384
1194,310.0625,4.063992441369137,685.0800000000597,2.2054703262205417,1.8589912675765186
1195,309.9375,4.062976302165293,684.9000000000598,2.204582900364575,1.8588623136743097
1196,309.9375,4.063484301202823,684.7200000000598,2.205026479680668,1.858926668759049
1197,309.9375,4.063475834552197,684.5400000000599,2.2050190442041306,1.858925513342999
1198,309.875,4.063475693441353,684.3600000000599,2.20501887933497,1.858925413819977
1199,309.8125,4.062459822166732,684.18000000006,2.2041317264442184,1.85879645505167
1200,309.8125,4.062967756628118,684.00000000006,2.204575229927116,1.8588608213400766
1201,309.75,4.062959291053762,683.8200000000601,2.2045677957486047,1.8588596657191199
1202,309.6875,4.0629591499608555,683.6400000000601,2.20456763093409,1.8588595661751073
1203,309.625,4.061943410173365,683.4600000000602,2.203680631843979,1.8587305852473972
1204,309.5625,4.061977268166281,683.2800000000602,2.2037101543262954,1.8587348014378002
1205,309.5625,4.062011126159197,683.1000000000603,2.2037396768887967,1.8587390175459704
1206,309.5,4.061994197162739,682.9200000000603,2.203724853283981,1.8587367869856113
1207,309.5,4.061993915012798,682.7400000000604,2.20372456537415,1.858736669492986
1208,309.4375,4.061993910310299,682.5600000000604,2.203724519725726,1.8587365872183328
1209,309.375,4.061993910231925,682.3800000000605,2.2037244781150096,1.8587365055306353
1210,309.3125,4.0609784117530605,682.2000000000605,2.202837762553863,1.8586074826553476
1211,309.3125,4.061486160991839,682.0200000000606,2.2032810485431735,1.858671881068976
1212,309.25,4.061477698504526,681.8400000000606,2.2032736180874557,1.8586707248604766
1213,309.125,4.060462188073706,681.6600000000607,2.202386931002166,1.8585416616640988
1214,309.125,4.060969872768389,681.4800000000607,2.2028301412300424,1.8586060712571282
1215,309.125,4.0609614113568115,681.3000000000608,2.2028227120711152,1.8586049148441526
1216,309.0625,4.060961270333285,681.1200000000608,2.2028225474679233,1.8586048152189742
1217,309.0,4.059946027665899,680.9400000000609,2.201936133149977,1.858475747188327
1218,309.0,4.060453647824397,680.7600000000609,2.202379267593125,1.858540167976583
1219,308.9375,4.060445187488422,680.580000000061,2.20237183973139,1.858539011358856
1220,308.8125,4.059429935221201,680.400000000061,2.2014854559425925,1.8584099033061947
1221,308.8125,4.059937490852011,680.2200000000611,2.2019285146441985,1.85847433527039
1222,308.8125,4.059929031591498,680.0400000000611,2.2019210880789095,1.858473178448252
1223,308.75,4.059928890603823,679.8600000000612,2.201920923584907,1.8584730787811388
1224,308.6875,4.058913906031964,679.6800000000612,2.201034812482216,1.858343965907275
1225,308.6875,4.059421397142995,679.5000000000613,2.2014777954189912,1.8584084090632327
1226,308.625,4.059412938957811,679.3200000000613,2.201470370150553,1.858407252036408
1227,308.5625,4.059412797988058,679.1400000000614,2.201470205711147,1.8584071523483248
1228,308.5,4.058397942439654,678.9600000000614,2.200584246219487,1.8582780170404887
1229,308.5,4.058905369039109,678.7800000000615,2.2010271534013803,1.8583424713864765
1230,308.4375,4.058896911929118,678.6000000000615,2.2010197294296217,1.8583413141549967
1231,308.3125,4.057882046784541,678.4200000000616,2.2001338004695086,1.8582121388263735
1232,308.3125,4.058389408880913,678.2400000000616,2.200576631939693,1.8582766043431074
1233,308.3125,4.058380952845973,678.0600000000617,2.2005692092638722,1.8582754469073082
1234,308.25,4.058380811912057,677.8800000000617,2.2005690449336095,1.8582753471773121
1235,308.1875,4.057366214360768,677.7000000000618,2.19968338853777,1.8581461670470893
1236,308.1875,4.057873511961963,677.5200000000618,2.2001261442729674,1.858210643750386
1237,308.125,4.057865057001943,677.3400000000619,2.200118722893483,1.8582094861099971
1238,308.0625,4.0578649160859435,677.1600000000619,2.200118558617799,1.858209386359038
1239,308.0,4.056850449856922,676.980000000062,2.1992330558226,1.8580801841042118
1240,307.9375,4.05688426539789,676.800000000062,2.199262528770582,1.8580844074899467
1241,307.9375,4.056918080938857,676.6200000000621,2.1992920017987387,1.8580886307934616
1242,307.875,4.056901173168374,676.4400000000621,2.199277203457507,1.8580863963711667
1243,307.875,4.056900891372199,676.2600000000622,2.1992769162941608,1.8580862786409362
1244,307.8125,4.056900886675596,676.0800000000622,2.1992768709836024,1.858086196189084
1245,307.75,4.056900886597319,675.9000000000623,2.1992768297039422,1.8580861143251934
1246,307.6875,4.055886661374365,675.7200000000623,2.198391610070487,1.8579568701868454
1247,307.6875,4.05639377398519,675.5400000000624,2.1988341485937797,1.858021378966306
1248,307.625,4.056385322108342,675.3600000000624,2.1988267309322596,1.8580202207392682
1249,307.5,4.055371084948417,675.1800000000625,2.1979415397859925,1.8578909362833635
1250,307.5,4.055878133096073,675.0000000000625,2.198384002645979,1.8579554562251417
1251,307.5,4.055869682293611,674.8200000000626,2.198376586279565,1.8579542977939385
1252,307.4375,4.055869541446904,674.6400000000626,2.198376422214916,1.857954197961937
1253,307.375,4.054855571714684,674.4600000000627,2.1974915034352747,1.857824908736247
1254,307.375,4.055362555407072,674.2800000000627,2.1979338906086916,1.8578894398561463
1255,307.3125,4.055354105678866,674.1000000000628,2.197926475537789,1.8578882812205078
1256,307.1875,4.0543401263588486,673.9200000000628,2.197041587295157,1.857758951976856
1257,307.1875,4.054847045604455,673.7400000000629,2.1974838988251366,1.857823494255615
1258,307.1875,4.054838596950361,673.5600000000629,2.1974764850489983,1.8578223354158734
1259,307.125,4.05483845613946,673.380000000063,2.1974763210933914,1.857822235541999
1260,307.0625,4.053824744179162,673.200000000063,2.1965917051362394,1.8576929015416244
1261,307.0625,4.054331598985886,673.0200000000631,2.197033940999528,1.8577574549950386
1262,307.0,4.054323151405774,672.8400000000631,2.1970265285185566,1.8577562959509237
1263,306.9375,4.054323010612772,672.6600000000632,2.1970263646174732,1.8577561960561104
1264,306.875,4.053309427514155,672.4800000000632,2.196141900074949,1.85762683965606
1265,306.875,4.053816217890189,672.3000000000633,2.1965840602814897,1.8576914042823938
1266,306.8125,4.053807771383922,672.1200000000633,2.1965766490955154,1.8576902450339372
1267,306.6875,4.052794178701165,671.9400000000634,2.195692215092376,1.8575608486171695
1268,306.6875,4.053300904654992,671.7600000000634,2.1961342996852857,1.8576254243971668
1269,306.6875,4.053292459222428,671.5800000000635,2.196126889793567,1.8576242649447043
1270,306.625,4.0532923184652185,671.4000000000635,2.19612672600148,1.8576241650080396
1271,306.5625,4.052278993040234,671.2200000000636,2.195242564162124,1.8574947638541415
1272,306.5625,4.05278565457975,671.0400000000636,2.195684573118157,1.8575593508035928
1273,306.5,4.052777210220758,670.8600000000637,2.195677164521096,1.8575581911468502
1274,306.4375,4.052777069481442,670.6800000000637,2.1956770007835082,1.857558091189257
1275,306.375,4.051763872869002,670.5000000000638,2.1947929902991157,1.8574286676461107
1276,306.375,4.052270470002394,670.3200000000638,2.195234923628211,1.8574932657632797
1277,306.3125,4.052262026716837,670.1400000000639,2.1952275163256334,1.8574921059022913
1278,306.1875,4.051248820523913,669.9600000000639,2.194343536382993,1.8573626423436775
1279,306.1875,4.051755353259662,669.780000000064,2.1947853941282514,1.8574272516093175
1280,306.1875,4.0517469110474,669.600000000064,2.194777988119418,1.8574260915444163
1281,306.125,4.051746770343862,669.4200000000641,2.194777824490783,1.85742599154499
1282,306.0625,4.050733831306803,669.2400000000641,2.193894116590276,1.8572965232688379
1283,306.0625,4.051240299652803,669.0600000000642,2.1943358987284647,1.8573611436987276
1284,306.0,4.051231858513703,668.8800000000642,2.1943284940137775,1.8573599834296433
1285,305.875,4.050218909898595,668.7000000000643,2.1934448166565956,1.8572304751388589
1286,305.875,4.050725313863324,668.5200000000643,2.193886523230804,1.8572951067137584
1287,305.875,4.050716873797245,668.3400000000644,2.1938791198095196,1.8572939462408247
1288,305.8125,4.050716733129477,668.1600000000644,2.1938789562898067,1.8572938461995776
1289,305.75,4.049704051602317,667.9800000000645,2.1929955508936865,1.8571643332043117
1290,305.75,4.050210391193666,667.8000000000645,2.1934371818806904,1.8572289759399927
1291,305.6875,4.050201952200476,667.6200000000646,2.193429779753209,1.8572278152629385
1292,305.625,4.05020181155059,667.4400000000646,2.193429616287959,1.8572277152007788
1293,305.5625,4.049189258754124,667.2600000000647,2.192546362147403,1.8570981798336441
1294,305.5625,4.049695533980275,667.0800000000647,2.192987917557132,1.8571628337283728
1295,305.5,4.049687096059839,666.9000000000648,2.1929805167232894,1.8571616728472289
1296,305.375,4.048674533688975,666.7200000000648,2.1920972931284117,1.8570320974667238
1297,305.375,4.049180744558403,666.5400000000649,2.1925387730039407,1.8570967625012644
1298,305.375,4.049172307710579,666.3600000000649,2.1925313734629888,1.8570956014163678
1299,305.3125,4.049172167096449,666.180000000065,2.1925312101066163,1.8570955013124066
1300,305.25,4.048159871711693,666.000000000065,2.1916482583512216,1.8569659212470024
1301,305.25,4.0486660182322876,665.8200000000651,2.1920896626693374,1.8570305974371244
1302,305.1875,4.048657582456944,665.6400000000651,2.192082264421679,1.857029436148201
1303,305.125,4.048657441860689,665.4600000000652,2.192082101119747,1.8570293360233379
1304,305.0625,4.047645275157538,665.2800000000652,2.191199300560296,1.856899733596496
1305,305.0625,4.048151357337478,665.1000000000653,2.191640629330926,1.8569644209404614
1306,305.0,4.0481429226344785,664.9200000000653,2.1916332323763914,1.856963259447545
1307,304.875,4.04713074636058,664.7400000000654,2.190750462364968,1.8568336170085953
1308,304.875,4.047636764208336,664.5600000000654,2.19119171563117,1.8568983154871765
1309,304.875,4.04762833057754,664.3800000000655,2.191184319969017,1.8568971537906012
1310,304.8125,4.047628190017027,664.2000000000655,2.191184156775918,1.8568970536239562
1311,304.75,4.046616280627433,664.0200000000656,2.190301658482437,1.8567674065196926
1312,304.625,4.045874215459691,663.8400000000656,2.1896545321926,1.856672261880287
1313,304.625,4.045941675929486,663.6600000000657,2.189713315979271,1.8566808233773424
1314,304.5625,4.04600913639928,663.4800000000657,2.189772100095393,1.8566893845408634
1315,304.5625,4.046076596869074,663.3000000000658,2.189830884540957,1.8566979453708565
1316,304.5,4.046042866634177,663.1200000000658,2.189801431517909,1.856693541653593
1317,304.5,4.046042304463596,662.9400000000659,2.1898009008040464,1.8566933873987204
1318,304.4375,4.046042295094086,662.7600000000659,2.189800852127937,1.8566933039689448
1319,304.375,4.046042294937927,662.580000000066,2.1898008114858083,1.856693221719576
1320,304.375,4.046042294935325,662.400000000066,2.189800770977597,1.8566931394898702
1321,304.25,4.045030784361547,662.2200000000661,2.188918740406951,1.8565634238782331
